1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
4.830698869603552992e-02 6.527168539623387500e-02 2.457412606076166475e-02 1.945768954342072879e-02 2.029074978345320884e-02 1.395424842672955690e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.226860550277242626e-02 1.862887510325364135e-02 1.385310027031520612e-02 1.026107449575305863e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
1.285992608011120031e-01 1.775983736872894792e-01 1.101312962821939939e-01 1.747706511899526638e-01 2.183856948192295089e-01 1.210339124052622894e-01 3.606721864470417704e-02 1.102075557895368721e-02 1.000000000000000021e-02 1.650005571450529479e-02 3.486989615510610596e-02 5.167845560324679788e-02 1.036984570743035641e-02 1.091589616718983795e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.253058320767508164e-02 1.046219078154725715e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
7.401014137715325458e-02 6.650936783764092863e-02 5.719051493236877032e-02 5.041281636286699952e-02 4.064728692057621023e-02 3.078787975608810595e-02 3.031204684507384298e-02 3.587629429546673743e-02 4.734575275911536568e-02 3.962332594031079541e-02 2.590298474067161474e-02 2.770732248990397800e-02 4.430714124008602178e-02 3.379825908930803036e-02 2.656726056663902269e-02 2.619035260953532854e-02 1.926989710022410096e-02 1.321840159877614961e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
2.304719635980544412e-01 1.569792438037957982e-01 1.189996541770751148e-01 8.200118620841533035e-02 7.092563781682527380e-02 7.615142272926669897e-02 7.630891805087589019e-02 4.871427350074430257e-02 7.695919715096327662e-02 5.635146434043525332e-02 2.960037019292627303e-02 3.617489700843264100e-02 3.643530195317168374e-02 4.893023068370910139e-02 2.361924536992289492e-02 1.967432258906670270e-02 2.100608462258931469e-02 2.703563596998447699e-02 1.953900694129940760e-02 2.342514866560316267e-02 1.213342623160652313e-02 1.000000000000000021e-02 1.022184112728135620e-02 1.041903436318559854e-02
3.451933513286257749e-01 2.608385340916441475e-01 9.097268391978031998e-02 1.474527770306537089e-01 1.511174189591607542e-01 3.323458575611471510e-01 1.840808109649096913e-01 1.235098104029891120e-01 5.804465579291131355e-02 9.759421228519901681e-02 7.153179294354850004e-02 4.095426108244255153e-02 2.419082708234697732e-01 1.018177722053184298e-01 5.295946111305951942e-02 8.005120024726099237e-02 3.395570352149957644e-02 3.092454557931380299e-02 2.276662848273354467e-02 3.244984823079703762e-02 1.339214056803253797e-02 1.137574435905921826e-02 1.511562786636998744e-02 1.144723073268010677e-02
1.683396682263982314e+00 4.805166907207268356e-01 3.669829371509082394e-01 4.048799113934631877e-01 2.476594639247648444e-01 2.965195335779564623e-01 3.639866652857683404e-01 2.609878779946311345e-01 8.129430903353909721e-02 2.103358442291808905e-01 1.659022945606013766e-01 1.115749536557860411e-01 3.753769356965621640e-01 1.357869623040187657e-01 9.094933316894737718e-02 7.181700156214231023e-02 3.912574359990130674e-02 6.175884796700293472e-02 3.694965092463019934e-02 6.246050089736006339e-02 3.203137347140326552e-02 1.832714941796602034e-02 1.000000000000000021e-02 1.000000000000000021e-02
2.322790572243134122e+00 4.572725331747286570e-01 8.805139894159760283e-01 5.097054376235111706e-01 5.125291521173652720e-01 1.743390902370427764e-01 3.196938778922984725e-01 4.736356281432194670e-01 2.239094480386489838e-01 1.657920070111758015e-01 9.611827986832428838e-02 6.096052234483845950e-02 5.899242660074593969e-01 2.702669031987180448e-01 1.639580396715031863e-01 1.175769193491132680e-01 9.681811911978546736e-02 6.140451095830385536e-02 6.658957647142535463e-02 1.029440641360551550e-01 3.940632381675512191e-02 3.603300472594411080e-02 2.132886092302933509e-02 1.163322932424647009e-02
3.048872333399306189e+00 1.175376051566231927e+00 7.479380289900230405e-01 5.809480522515773071e-01 1.419848345979128068e-01 7.303241688409023435e-01 3.665101702814896889e-01 5.197002014885051535e-01 3.580352189073154889e-01 2.399023123140860136e-01 1.729820294584010765e-01 1.281175703734638294e-01 1.014526061470926610e+00 1.022309133580949547e+00 3.586020489161161340e-01 7.057921410163685294e-02 4.211123103214047675e-02 5.246795260121325799e-02 2.366785555255948234e-02 4.125567842900692422e-02 4.553658758188496025e-02 8.668423328865541844e-02 3.386887780742267595e-02 1.000000000000000021e-02
7.388598403873291254e+00 8.713128423360133823e+00 3.617507137834224284e+00 2.082954429557433151e+00 3.191555185907888337e-01 2.495192175632039711e-01 1.811662400542101703e-01 4.949933307036766816e-01 2.354578553325542278e-01 1.615095960635785088e-01 4.594445058936271614e-02 6.045179322378501502e-02 6.815202930204393716e-01 1.626142748370975610e-01 1.579153659291803180e-01 9.500420441937185156e-02 9.463501507665324219e-02 1.207566415534116894e-01 5.344479660459808962e-02 8.225199091490434378e-02 7.259932292228243877e-02 3.812257709251834492e-02 2.107669403148278858e-02 1.240152296022601838e-02
