6.785714285714286031e-01 3.214285714285714524e-01 1.000000000000000021e-02
4.000000000000000222e-01 5.999999999999999778e-01 1.000000000000000021e-02
5.000000000000000000e-01 5.000000000000000000e-01 1.000000000000000021e-02
2.500000000000000000e-01 7.500000000000000000e-01 1.000000000000000021e-02
5.263157894736841813e-01 3.684210526315789269e-01 1.052631578947368363e-01
6.315789473684210176e-01 3.684210526315789269e-01 1.000000000000000021e-02
4.375000000000000000e-01 5.625000000000000000e-01 1.000000000000000021e-02
3.076923076923077094e-01 6.153846153846154188e-01 7.692307692307692735e-02
5.789473684210526550e-01 4.210526315789473450e-01 1.000000000000000021e-02
4.000000000000000222e-01 5.999999999999999778e-01 1.000000000000000021e-02
7.428571428571428825e-01 2.571428571428571175e-01 1.000000000000000021e-02
1.818181818181818232e-01 8.181818181818182323e-01 1.000000000000000021e-02
5.000000000000000000e-01 5.000000000000000000e-01 1.000000000000000021e-02
5.000000000000000000e-01 5.000000000000000000e-01 1.000000000000000021e-02
5.500000000000000444e-01 4.500000000000000111e-01 1.000000000000000021e-02
6.086956521739130821e-01 3.913043478260869734e-01 1.000000000000000021e-02
3.076923076923077094e-01 6.923076923076922906e-01 1.000000000000000021e-02
4.000000000000000222e-01 5.999999999999999778e-01 1.000000000000000021e-02
6.400000000000000133e-01 3.599999999999999867e-01 1.000000000000000021e-02
5.500000000000000444e-01 4.500000000000000111e-01 1.000000000000000021e-02
5.714285714285713969e-01 4.285714285714285476e-01 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000000e+00 1.000000000000000021e-02
5.000000000000000000e-01 5.000000000000000000e-01 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000000e+00 1.000000000000000021e-02
5.263157894736841813e-01 4.736842105263157632e-01 1.000000000000000021e-02
5.500000000000000444e-01 4.500000000000000111e-01 1.000000000000000021e-02
7.428571428571428825e-01 2.285714285714285643e-01 2.857142857142857054e-02
5.555555555555555802e-01 4.444444444444444198e-01 1.000000000000000021e-02
3.076923076923077094e-01 6.923076923076922906e-01 1.000000000000000021e-02
4.375000000000000000e-01 5.625000000000000000e-01 1.000000000000000021e-02
5.500000000000000444e-01 4.000000000000000222e-01 5.000000000000000278e-02
4.666666666666666741e-01 5.333333333333333259e-01 1.000000000000000021e-02
5.909090909090909394e-01 4.090909090909091161e-01 1.000000000000000021e-02
4.000000000000000222e-01 5.999999999999999778e-01 1.000000000000000021e-02
5.000000000000000000e-01 5.000000000000000000e-01 1.000000000000000021e-02
3.571428571428571508e-01 6.428571428571429047e-01 1.000000000000000021e-02
1.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02
