5.263157894736841813e-01 4.736842105263157632e-01 1.000000000000000021e-02
2.500000000000000000e-01 7.500000000000000000e-01 1.000000000000000021e-02
5.909090909090909394e-01 4.090909090909091161e-01 1.000000000000000021e-02
6.785714285714286031e-01 3.214285714285714524e-01 1.000000000000000021e-02
7.096774193548387455e-01 2.258064516129032195e-01 6.451612903225806273e-02
5.000000000000000000e-01 4.285714285714285476e-01 7.142857142857142461e-02
1.111111111111111049e-01 6.666666666666666297e-01 2.222222222222222099e-01
2.222222222222222099e-01 7.777777777777777901e-01 1.000000000000000021e-02
2.500000000000000000e-01 7.500000000000000000e-01 1.000000000000000021e-02
4.000000000000000222e-01 5.999999999999999778e-01 1.000000000000000021e-02
4.375000000000000000e-01 5.625000000000000000e-01 1.000000000000000021e-02
4.705882352941176405e-01 5.294117647058823595e-01 1.000000000000000021e-02
5.909090909090909394e-01 4.090909090909091161e-01 1.000000000000000021e-02
3.076923076923077094e-01 6.923076923076922906e-01 1.000000000000000021e-02
4.375000000000000000e-01 5.625000000000000000e-01 1.000000000000000021e-02
8.000000000000000444e-01 2.000000000000000111e-01 1.000000000000000021e-02
4.705882352941176405e-01 5.294117647058823595e-01 1.000000000000000021e-02
4.705882352941176405e-01 4.705882352941176405e-01 5.882352941176470507e-02
6.363636363636363535e-01 3.636363636363636465e-01 1.000000000000000021e-02
5.714285714285713969e-01 2.380952380952380820e-01 1.904761904761904656e-01
1.000000000000000021e-02 1.000000000000000000e+00 1.000000000000000021e-02
3.571428571428571508e-01 4.285714285714285476e-01 2.142857142857142738e-01
5.714285714285713969e-01 3.571428571428571508e-01 7.142857142857142461e-02
3.333333333333333148e-01 6.666666666666666297e-01 1.000000000000000021e-02
3.076923076923077094e-01 6.923076923076922906e-01 1.000000000000000021e-02
6.666666666666666297e-01 2.962962962962962798e-01 3.703703703703703498e-02
5.294117647058823595e-01 2.941176470588235392e-01 1.764705882352941291e-01
2.500000000000000000e-01 7.500000000000000000e-01 1.000000000000000021e-02
4.705882352941176405e-01 5.294117647058823595e-01 1.000000000000000021e-02
1.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02
