-3.343261367229943327e-04 3.635111768552408027e-04 1.782428178169773820e-03 2.476019194622129486e-03 1.758828315468320995e-03 5.528166691507916623e-04 5.791407242859064391e-04 1.217157275604276992e-03 1.449079251772260194e-03 1.237322927989468373e-03 6.982633663633711378e-04 2.864505519182025434e-04 6.888987908633576428e-03 8.646355888453711308e-03 8.529838714907955408e-03 8.234219567379059621e-03 7.214850712830101452e-03 5.405752661784853259e-03 2.674232903944434407e-03 2.468872773827985624e-03 1.908896992679248684e-03 -4.171643303552037291e-04 -2.776958549383237631e-03 -3.220007961728516693e-03
-1.732800135781732004e-02 -3.300476713578143900e-02 -4.153446991369191821e-02 -3.560209563264057908e-02 -2.556652733517888326e-02 -2.088557356417591188e-02 -1.806297100119697713e-02 -1.515098190085136486e-02 -1.535079363266524458e-02 -1.195831453510786367e-02 -3.630630165200674463e-03 1.188626079998767512e-03 -4.802254893877619391e-02 -6.005663125512987477e-02 -5.356926310662630392e-02 -4.802516518407987101e-02 -4.466246258910044203e-02 -3.677039900291007024e-02 -1.937849279778757969e-02 -1.576955514267477584e-02 -1.179708974160501196e-02 1.104765601203664283e-03 1.018185285796326459e-02 8.785745304959449373e-03
3.601896833768266498e-02 7.067252173719530683e-02 6.461458897698720005e-02 3.438876195896273247e-02 1.612874762080201974e-02 2.670045176020412192e-02 4.872075877537172806e-02 2.317569446893592844e-02 6.930328365175607991e-03 2.199815997791004785e-02 3.544903205469138868e-02 2.958401917830546721e-02 -1.104649126800927479e-02 -6.754874436779334176e-03 -4.712055784742607417e-03 -1.677547119576662527e-02 -1.922217707336238215e-02 -1.020620997217804374e-02 -5.272361996367270522e-03 -9.428976911560145446e-03 -9.333435327471138049e-03 -1.490923688092953177e-03 7.922897724000269384e-03 1.027805503267802817e-02
-2.949579307191518840e-02 -3.582678214001236427e-02 -2.918252483603611669e-02 -3.057617451794943444e-02 -2.873358609319702148e-02 -1.671121253139893834e-02 -8.374904727070061131e-03 -6.124700886961070845e-03 -3.250509348025371927e-03 -3.153665425047667142e-03 -5.133279157715643637e-03 -3.590629861063942933e-03 5.897707973346733024e-01 5.232159568452878773e-01 1.862962981750414249e-01 2.406503625389516329e-02 4.626166001572350195e-02 9.993447127327635682e-02 5.747118620440845593e-02 -3.808943787474807548e-03 -1.576809079448857759e-02 3.320901430624184116e-03 6.704919557170779289e-03 -1.839984944916411500e-02
-1.085057806316148454e+00 -9.835669444617630708e-01 -2.433791713023488734e-01 1.121904110789102571e-01 1.365451879079471534e-02 -1.954430332024651440e-01 -8.854756312760490855e-02 5.803848880166896651e-02 6.042475485838667143e-02 -5.174092403548198604e-02 -9.773483774509328370e-02 -3.751181624635922113e-02 -7.494459661856174570e-02 -3.496992942125313197e-01 4.624261618026130616e-02 2.777790979162613749e-01 1.511975138067538083e-01 -1.436807235876381983e-01 -8.103369481467864732e-02 -9.020114783544370962e-02 9.848368789838050918e-02 -5.576405650443034927e-03 -1.512781798705718772e-01 -3.226336595735758428e-02
-2.291875365802723274e-01 3.578298010292918496e-01 -2.685973147146391016e-01 -4.339575873083781898e-01 -1.305572273042794884e-01 3.795201280204372196e-01 1.034197641145726265e-01 1.955659828978198733e-01 -1.445921318789014642e-01 2.675351851248373297e-02 2.822530409177601007e-01 6.756548158150423034e-02 -1.758537149884617623e+00 -1.443105424767656686e+00 -6.597498258309272279e-01 -1.817351910949469018e-01 -9.543376438944049800e-02 -9.653924050548132185e-02 -1.279459499929732624e-01 1.981592695532617410e-01 -2.359876939688511366e-03 -2.424968964542771610e-02 7.321245821050623159e-02 6.752004313361557875e-02
3.940680008864708483e+00 2.884309857050041170e+00 1.653206052311062102e+00 4.581159242018802980e-01 1.891111382987284428e-01 -1.184007045737748565e-01 2.140897108409549887e-01 -6.135509196921913322e-01 1.083787484377419369e-01 9.096452731298881877e-02 -2.990507556652133858e-01 -1.773444589349543465e-01 -1.000131781616417470e+00 -6.921848743742007315e-01 -6.754745943037038236e-02 -3.832870336446544957e-01 -3.696932499830781760e-01 1.607904688814406624e-01 1.259107976638493553e-01 2.271739639408487943e-01 -2.066980705499968374e-01 2.607518528631897967e-02 3.329413067075550625e-01 4.013825231959642498e-02
2.108522604856945204e+00 1.970623946128134740e+00 -1.656862896985950295e-01 6.697979508458112852e-02 4.041247137603793949e-01 7.985822275953137483e-02 -8.762319229056836356e-02 -2.117241879204558030e-01 1.730964305657631819e-01 -9.193983431525415417e-03 -3.190701209890986489e-01 7.131930846582469619e-02 9.840674151700531391e-01 1.421081944969725841e+00 7.176598544441146199e-01 1.031107006310946067e-01 1.984254675364955367e-01 1.161321961241540274e-01 2.429951593956521660e-01 -2.967334663021893859e-01 9.071096373973538962e-02 5.059914558319406064e-02 -1.813106125211077224e-01 -1.533104998355261372e-01
6.393907632893736093e-01 -1.468143035637010652e+00 4.154784444716900227e-01 5.452884761054229701e-01 7.880534768424268029e-04 -1.301527958397266371e-01 -1.754433575436493142e-01 1.628926431474797820e-01 -2.767186672998223629e-01 -7.371389591364624350e-02 1.120966475828974185e-01 2.064759050071438354e-02 9.142801984870885246e-01 1.940045332210689422e+00 -7.056869863105051932e-01 1.351858403954489529e-01 -9.035912143044538131e-03 -2.348242084651384898e-02 -1.127414072902615111e-01 -2.346423826272778512e-01 1.937666829723240225e-01 3.790223092596763164e-04 -2.274245782444450290e-02 4.667870200340518833e-02
-1.993514606696510094e-02 -2.348202463494402537e+00 1.177706827867234241e+00 -5.898174972322380860e-01 -5.332283565907077610e-02 -6.050409019171536923e-02 8.678983371683907100e-02 4.840153383286127653e-01 -1.437388546153214874e-01 -6.221652312020069936e-02 -2.128357972286422928e-01 5.670083119169270353e-02 -9.022344795315170862e-02 -1.155029059872443753e+00 6.943090814971525360e-01 5.476688379924047334e-01 2.924893597571858184e-01 2.336941351334206884e-02 -1.094108112528156262e-01 2.152128195791828957e-01 -4.040567711789971317e-01 9.136364105528550425e-03 -2.200259643809217291e-01 7.634230941627344336e-02
3.293655361021843864e-01 -2.610620365754546257e-01 -7.299348661543660910e-01 -9.885175780401703749e-01 -5.398026666634515580e-01 -2.386992680689661306e-01 3.009576782032090114e-01 -1.608496189227372475e-01 4.516782378146830257e-01 -7.961115379681389659e-02 7.429288999368612867e-01 -1.731688473150647667e-01 1.815695137038348284e+00 -1.334939047676113599e+00 8.534132106305504228e-01 -5.961260845561643373e-01 -3.148187027104972779e-01 -1.242616361481982679e-01 -1.063675218530844282e-03 2.882673389785373463e-01 6.071921527016061089e-03 -3.003599878111412602e-03 3.852798527798223516e-02 1.702371603527323696e-02
-3.627789043730400120e+00 4.068129536952908021e-01 -4.717341927691159897e-01 7.403598290329413967e-01 6.384107299600049190e-01 2.298652155197853375e-01 -4.210361178002369059e-02 -1.899481002413413444e-01 -1.327937261816318215e-01 2.806552143700465421e-02 -2.013819386948633161e-01 -3.005464871310267391e-02 9.793610326943925637e-01 -3.407751351035607779e-01 -2.229560041328102205e-01 -2.724178734197334473e-01 1.378360905803228779e-02 -3.481702288128532552e-02 4.959115109258400989e-02 -1.014131450512577720e-01 1.986582649287083613e-01 -1.220630028055860183e-01 2.861402433771880749e-01 -7.374119844477972086e-02
-2.942534808445177452e-01 9.134980306937905414e-01 -8.108581896515264925e-03 -1.672520823222090058e-01 -6.571702088149009580e-01 4.398721417399573119e-02 3.386938850212636767e-03 2.432749985794996350e-02 2.974525688463066156e-02 9.597447908852686088e-03 1.496231674352143867e-02 9.533560018642438239e-02 -3.671529844586075342e+00 -9.172666327853488122e-01 -4.468132326152960201e-03 7.413899007739398195e-02 3.878586491523262070e-01 3.069214651291477663e-02 3.253999191253866829e-01 6.299816915947113738e-02 -8.620554678579699093e-02 2.530093517819984039e-01 -2.034912190145863331e-01 -7.769441610880677140e-02
