6.727272727272727293e-01 3.272727272727272707e-01 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000000e+00 1.000000000000000021e-02
7.230769230769230616e-01 2.461538461538461675e-01 3.076923076923077094e-02
2.000000000000000111e-01 6.999999999999999556e-01 1.000000000000000056e-01
7.142857142857143016e-01 2.857142857142856984e-01 1.000000000000000021e-02
6.727272727272727293e-01 1.272727272727272596e-01 2.000000000000000111e-01
2.222222222222222099e-01 6.666666666666666297e-01 1.111111111111111049e-01
2.608695652173912971e-01 6.521739130434782705e-01 8.695652173913043237e-02
4.285714285714285476e-01 5.714285714285713969e-01 1.000000000000000021e-02
6.250000000000000000e-01 3.333333333333333148e-01 4.166666666666666435e-02
3.599999999999999867e-01 6.400000000000000133e-01 1.000000000000000021e-02
5.135135135135134865e-01 4.864864864864865135e-01 1.000000000000000021e-02
3.076923076923077094e-01 6.923076923076922906e-01 1.000000000000000021e-02
5.384615384615384359e-01 4.615384615384615641e-01 1.000000000000000021e-02
5.714285714285713969e-01 4.047619047619047672e-01 2.380952380952380820e-02
7.068965517241379004e-01 2.931034482758620441e-01 1.000000000000000021e-02
3.793103448275861878e-01 6.206896551724138122e-01 1.000000000000000021e-02
4.857142857142857095e-01 5.142857142857142350e-01 1.000000000000000021e-02
5.500000000000000444e-01 4.500000000000000111e-01 1.000000000000000021e-02
3.793103448275861878e-01 6.206896551724138122e-01 1.000000000000000021e-02
2.500000000000000000e-01 7.500000000000000000e-01 1.000000000000000021e-02
5.135135135135134865e-01 4.864864864864865135e-01 1.000000000000000021e-02
7.313432835820895539e-01 2.686567164179104461e-01 1.000000000000000021e-02
1.000000000000000056e-01 9.000000000000000222e-01 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000000e+00 1.000000000000000021e-02
6.170212765957446832e-01 1.914893617021276584e-01 1.914893617021276584e-01
6.250000000000000000e-01 2.916666666666666852e-01 8.333333333333332871e-02
5.151515151515151381e-01 3.636363636363636465e-01 1.212121212121212155e-01
5.882352941176470784e-01 3.529411764705882582e-01 5.882352941176470507e-02
1.000000000000000021e-02 5.000000000000000000e-01 5.000000000000000000e-01
5.454545454545454142e-01 3.636363636363636465e-01 9.090909090909091161e-02
6.190476190476190688e-01 3.095238095238095344e-01 7.142857142857142461e-02
5.312500000000000000e-01 4.687500000000000000e-01 1.000000000000000021e-02
1.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02
