1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
1.396366751204571911e-02 1.807575233526016040e-02 1.373731472475063498e-02 1.686633831686268001e-02 1.223442589596936830e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.011687394359961877e-02 1.000000000000000021e-02 1.294270341274776290e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.202321051277448205e-02 1.234688035857756279e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
4.953139734092374541e-02 6.934134002309794154e-02 4.870095402156483788e-02 7.556896401622859027e-02 7.154862048437912736e-02 5.535298084907867844e-02 5.668839224093696894e-02 6.726576050744548230e-02 5.175016064972864926e-02 3.447856855240978569e-02 3.288566999430037746e-02 3.083423175816778911e-02 1.019985486880610297e-02 1.206919747220826580e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
5.990596807864467105e-02 3.963297654339541232e-02 4.705406310482988103e-02 1.476611217520286401e-01 1.686129399402879481e-01 9.642382720611794578e-02 6.699394204297022537e-02 8.715529752146759790e-02 6.443566945292450443e-02 5.375158614764353332e-02 4.565111241452834978e-02 3.023911465099562296e-02 1.037911425242827798e-02 3.069033229759392939e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
7.938854395861370816e-02 1.155050840879886243e-01 5.019552447707217174e-02 4.525148231512247238e-02 5.094043510017649129e-02 4.702771666774351045e-02 4.599700779555430247e-02 5.082966206171164042e-02 3.566665920996804628e-02 2.618678366084888770e-02 2.605785776210237450e-02 2.495106682859327130e-02 2.920408101499278111e-02 3.830809680067958495e-02 2.300665208501528891e-02 2.508362014045971422e-02 2.274423600576024052e-02 1.156514002463372888e-02 1.000000000000000021e-02 1.007203258736625966e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
1.947172894907295282e-01 2.512382430551946544e-01 1.556860780323836846e-01 1.175518420982220175e-01 1.270727740956937302e-01 1.156435245062768374e-01 1.050171721101708644e-01 9.461741563984614467e-02 7.174721155105484582e-02 5.027013694619270751e-02 5.752609479447410440e-02 6.558542128639895108e-02 1.382928610096209876e-01 1.212157458193744847e-01 7.371107654996303382e-02 5.180420606645546461e-02 4.536649425159064442e-02 3.350415164007407298e-02 1.727954782933759093e-02 1.788586628477611615e-02 1.240082222920273376e-02 1.000000000000000021e-02 1.235640167610913866e-02 1.352895759710748096e-02
7.501399746703360627e+00 3.857388428289076465e+00 7.502879551688120818e-01 3.675377608576365085e-01 2.205555666973396944e-01 5.544584723771196488e-01 2.266467354596322370e-01 6.202844356318087254e-02 1.279258324416128745e-01 7.453273496688223032e-02 6.134159069809717868e-02 5.493288360571445955e-02 4.863296371754829428e-01 1.958382731612476335e-01 9.489776774630354073e-02 9.157992915540422163e-02 3.817255190507953116e-02 1.640739528272285724e-02 1.635971775680894816e-02 1.776908210890053297e-02 1.393677501806116041e-02 1.346307059634883029e-02 2.264081730162062142e-02 2.072646357724650112e-02
5.339598469572702788e-01 7.057882363824176108e-01 4.951629986478983669e-01 2.922426365732029296e-01 2.158554437211953614e-01 1.387597483035460655e-01 9.407139455727236976e-02 9.191951758418459573e-02 4.983372721121426263e-02 4.176906451709247459e-02 2.268643343878411905e-02 3.085973694246825494e-02 7.954838671683776008e-01 4.603994855550234133e-01 7.101454824829846191e-02 3.268170363002892431e-02 2.442120006090778978e-02 2.305063720960190063e-02 2.003886950533305400e-02 1.654605822677168714e-02 1.042236385731247668e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
7.980318738075382612e-01 5.299188089301809512e-01 3.058042366642236276e-01 1.307244792946699041e-01 2.434674520326475522e-01 7.214675980111845410e-02 3.539465991061725714e-02 9.476054652002574574e-02 3.114164682003015341e-02 3.292273922330112707e-02 6.994846587848969899e-02 7.225100976487014437e-02 1.719550704494060001e-01 1.026156655798505790e-01 3.656145750291475705e-02 3.711133605228364440e-02 1.573635819561794436e-02 1.469743241810150466e-02 1.090090820693823299e-02 1.136755814332184901e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.030634195958791965e-02 1.000000000000000021e-02
5.369228471639384548e-01 1.723667654289143258e-01 1.308479052963056888e-01 1.086861865818256057e-01 9.516420871367170520e-02 6.198884460400148205e-02 4.385091669932748848e-02 5.096291747659008331e-02 2.890227481689486982e-02 3.264421621192031137e-02 3.174643925363782038e-02 2.066709260798568065e-02 2.218950164706885442e-01 1.133390306422135951e-01 5.740236183819102944e-02 3.981994929618222490e-02 3.583041130416191045e-02 1.950892705567883190e-02 1.000000000000000021e-02 1.264149233715888138e-02 1.000000000000000021e-02 1.027301257107412352e-02 1.000000000000000021e-02 1.000000000000000021e-02
